geneSymbol	WT_30hrs_vehicle_rep_1	WT_30hrs_vehicle_rep_2	WT_30hrs_vehicle_rep_3	WT_30hrs_Shield_rep_1	WT_30hrs_Shield_rep_2	WT_30hrs_Shield_rep_3	MybM_OE_30hrs_vehicle_rep_1	MybM_OE_30hrs_vehicle_rep_2	MybM_OE_30hrs_vehicle_rep_3	MybM_OE_30hrs_Shield_rep_1	MybM_OE_30hrs_Shield_rep_2	MybM_OE_30hrs_Shield_rep_3
cgd2_3280-RA	7.7877846564721604	6.588567294636221	6.338474719308244	6.740949078631199	6.7288901659083376	7.039890919347887	6.8064863778317	5.816455169428675	5.1987677873952665	6.131952561799362	6.53070012808094	6.67660060131435
cgd2_3290-RA	4.453030804483815	5.461459092357434	4.4365802409010335	4.833380623280831	3.832455755507523	3.832455755507526	5.1366267606651155	5.259565996816313	5.404197360314745	5.398749819344398	4.901486453908895	4.854030394174543
cgd2_3320-RA	3.832455755507526	4.439606720890312	4.8611041283824115	4.833380623280831	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_3330-RA	3.832455755507526	3.832455755507526	3.832455755507523	4.418034900617803	4.45271675604056	3.832455755507526	5.39767459727224	4.715715055934027	4.312231313413673	4.408114233712773	5.236832996966132	5.180234968943517
cgd2_3340-RA	4.453030804483815	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	4.9591512117761	3.832455755507523	3.832455755507523	4.431837137305568
cgd2_3350-RA	5.487785402108367	4.439606720890312	5.188694258691831	4.418034900617803	3.832455755507523	3.832455755507526	4.817673399998502	4.340649973106039	4.671652206978158	4.818477123749131	5.508744196890831	5.180234968943517
cgd2_3370-RA	4.453030804483815	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	4.340649973106039	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_3380-RA	3.832455755507526	4.439606720890312	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	3.832455755507523	3.832455755507523	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_3400-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.8850848317771645	4.9546143527451205	3.832455755507526	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507523	4.431837137305568
cgd2_3410-RA	3.832455755507526	4.865611779994291	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	5.013117061372674	4.9591512117761	4.818477123749131	3.832455755507523	5.446113335078906
cgd2_3420-RA	4.885550255049628	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	4.9546143527451205	3.832455755507526	3.832455755507523	3.832455755507523	3.832455755507523	4.463803748905587	3.832455755507526
cgd2_3430-RA	3.832455755507526	3.832455755507526	5.188694258691831	4.418034900617806	3.832455755507523	3.832455755507526	4.407580201128971	3.832455755507523	4.312231313413673	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_3440-RA	3.832455755507526	4.439606720890312	4.4365802409010335	3.832455755507526	4.45271675604056	3.832455755507526	3.832455755507526	4.340649973106039	3.832455755507523	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_3490-RA	6.2384217478481725	7.7007920038892745	7.343559435030972	6.155863354371739	7.011536589063347	7.367328825143012	7.448994276811429	7.195614921015654	6.622790022235959	6.394044719217445	5.934801428930411	6.776539827296637
cgd2_3540-RA	6.7118482932121815	6.255604410387101	5.918073850996001	7.302459239840639	5.736337085733219	6.491930784983136	6.315097656241073	5.515351618251393	6.414461886065549	6.65516411645418	6.330217362051883	7.01722219391414
cgd2_3550-RA	4.885550255049628	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	4.499995579565438	3.832455755507526	4.715715055934027	3.832455755507523	4.408114233712773	4.463803748905587	3.832455755507526
cgd2_3580-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	3.832455755507526	4.407580201128971	4.340649973106039	3.832455755507523	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_3590-RA	4.885550255049628	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	4.408114233712773	4.4645593722676775	3.832455755507526
cgd2_360-RA	3.832455755507526	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	4.817673399998502	5.653599879410962	5.583988120234935	4.408114233712773	4.901486453908895	3.832455755507526
cgd2_3630-RA	3.832455755507526	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	3.832455755507523	3.832455755507523	3.832455755507523	4.854030394174543
cgd2_3680-RA	3.832455755507526	4.439606720890312	3.832455755507523	4.833380623280831	4.45271675604056	3.832455755507526	3.832455755507526	3.832455755507523	4.671652206978158	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_3730-RA	5.487785402108367	4.865611779994291	4.4365802409010335	4.833380623280831	5.217312215528215	3.832455755507526	5.39767459727224	5.469993819964452	5.404197360314745	3.832455755507523	3.832455755507523	4.431837137305568
cgd2_3780-RA	3.832455755507526	4.865611779994291	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	4.817673399998502	5.469993819964452	4.671652206978158	5.137593165388841	4.463803748905587	4.854030394174543
cgd2_3850-RA	3.832455755507526	5.194080611706006	4.8611041283824115	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	4.312231313413673	4.408114233712773	4.901486453908895	4.431837137305568
cgd2_3870-RA	3.832455755507526	3.832455755507526	4.459917776579397	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	4.312231313413673	4.415213064022911	3.832455755507523	3.832455755507526
cgd2_390-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	3.832455755507523	4.671652206978158	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_3920-RA	4.885550255049628	4.865611779994291	3.832455755507523	5.155493620595592	3.832455755507523	3.832455755507526	4.817673399998502	5.013117061372674	4.671652206978158	5.137593165388841	3.832455755507523	4.431837137305568
cgd2_3950-RA	5.715075118980106	5.461459092357434	5.45549104716976	4.418034900617806	5.910696491635079	4.499995579565438	5.618646363939475	5.259565996816313	5.583988120234935	5.137593165388841	5.7374439113779845	5.180234968943517
cgd2_3960-RA	4.453030804483815	3.832455755507526	4.8611041283824115	3.832455755507526	3.832455755507523	3.832455755507526	5.39767459727224	3.832455755507523	4.312231313413673	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_3980-RA	4.885550255049628	4.865611779994291	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.893712322931856	4.314714513517797	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_3990-RA	3.832455755507526	4.439606720890312	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.817673399998502	3.832455755507523	4.312231313413673	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_400-RA	6.380696205409092	4.896109092619653	4.957766666168417	5.449931625455617	5.5411677730138145	4.9748090652208425	5.39767459727224	5.082883261990508	4.68918041212279	4.902004188517965	4.560830540228849	3.832455755507526
cgd2_4050-RA	4.453030804483815	4.439606720890312	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	4.312231313413673	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_4060-RA	3.832455755507526	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	4.818477123749131	4.463803748905587	4.431837137305568
cgd2_410-RA	4.453030804483815	3.832455755507526	5.188694258691831	4.418034900617806	5.217312215528215	3.832455755507526	5.979320058329984	5.653599879410962	4.312231313413673	5.137593165388841	4.901486453908895	4.854030394174543
cgd2_4110-RA	3.832455755507526	3.832455755507526	5.188694258691831	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	4.671652206978158	4.408114233712773	4.901486453908895	4.431837137305568
cgd2_4120-RA	3.832455755507526	5.194080611706006	5.45549104716976	5.155493620595592	3.832455755507523	4.499995579565438	4.407580201128971	4.715715055934027	4.671652206978158	4.408114233712773	4.463803748905587	5.446113335078906
cgd2_4130-RA	3.832455755507526	4.439606720890312	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	4.818477123749131	5.934801428930411	5.180234968943517
cgd2_4140-RA	3.832455755507526	3.832455755507526	4.4365802409010335	4.418034900617806	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_4150-RA	4.453030804483815	6.345752730674233	6.046702463290248	5.155493620595592	5.910696491635079	4.954614352745118	6.806486377831702	5.962777443589024	6.622790022235959	5.398749819344398	4.901486453908895	6.4531988047634705
cgd2_4180-RA	3.832455755507526	5.461459092357434	3.832455755507523	4.833380623280831	4.8850848317771645	3.832455755507526	4.817673399998502	3.832455755507523	4.312231313413673	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_420-RA	5.715075118980106	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	4.499995579565435	4.407580201128971	5.013117061372674	3.832455755507523	4.408114233712773	3.832455755507523	4.431837137305568
cgd2_4210-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	3.832455755507526	3.832455755507526	3.832455755507523	4.312231313413673	5.398749819344398	4.463803748905587	4.431837137305568
cgd2_4260-RA	6.084149172840497	5.881908355257329	5.8752177686656415	4.833380623280831	5.487172191738964	3.832455755507526	5.618646363939475	5.962777443589024	5.1987677873952665	5.137593165388841	4.463803748905587	6.188750086152762
cgd2_4270-RA	3.832455755507526	3.832455755507526	3.832455755507523	4.833380623280831	3.832455755507523	4.499995579565438	3.832455755507526	4.340649973106039	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_430-RA	3.832455755507526	3.832455755507526	5.45549104716976	4.418034900617806	3.832455755507523	3.832455755507526	3.832455755507526	4.715715055934027	3.832455755507523	4.408114233712773	4.463803748905587	3.832455755507526
cgd2_4300-RA	3.832455755507526	3.832455755507526	4.4365802409010335	3.832455755507526	4.8850848317771645	4.499995579565435	3.832455755507526	3.832455755507523	3.832455755507523	3.832455755507523	4.901486453908895	4.431837137305568
cgd2_4320-RA	4.885550255049628	3.832455755507526	4.8611041283824115	4.833380623280831	4.45271675604056	3.832455755507526	3.832455755507526	5.816455169428675	4.9591512117761	4.408114233712773	5.7374439113779845	3.832455755507526
cgd2_4380-RA	4.885550255049628	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	3.832455755507523	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_450-RA	4.453030804483815	4.439606720890312	5.188694258691831	3.832455755507526	4.45271675604056	4.499995579565435	3.832455755507526	3.832455755507523	4.312231313413673	4.408114233712773	3.832455755507523	5.180234968943517
cgd2_480-RA	4.453030804483815	3.832455755507526	3.832455755507523	3.832455755507526	4.8850848317771645	4.499995579565438	3.832455755507526	4.340649973106039	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_50-RA	3.832455755507526	4.439606720890312	3.832455755507523	4.833380623280831	3.832455755507523	5.299780232858493	5.1366267606651155	3.832455755507523	4.312231313413673	4.408114233712773	4.901486453908895	3.832455755507526
cgd2_530-RA	3.832455755507526	3.832455755507526	3.832455755507523	4.418034900617806	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	4.408114233712773	3.832455755507523	4.854030394174543
cgd2_550-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.8850848317771645	3.832455755507526	4.817673399998502	3.832455755507523	3.832455755507523	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_600-RA	4.453030804483815	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	4.499995579565438	4.407580201128971	4.715715055934027	4.312231313413673	4.408114233712773	4.463803748905587	3.832455755507526
cgd2_610-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	4.408114233712773	3.832455755507523	5.180234968943517
cgd2_620-RA	4.453030804483815	4.439606720890312	3.832455755507523	5.155493620595592	4.8850848317771645	4.499995579565438	3.832455755507526	4.715715055934027	4.671652206978158	3.832455755507523	5.508744196890831	5.180234968943517
cgd2_640-RA	4.453030804483815	4.439606720890312	4.4365802409010335	4.833380623280831	3.832455755507523	3.832455755507526	4.817673399998502	4.340649973106039	3.832455755507523	5.137593165388841	4.463803748905587	3.832455755507526
cgd2_680-RA	5.715075118980106	6.696191562614909	5.188694258691834	5.6411317358119	5.217312215528215	6.8432973390158125	6.5077897226592025	6.433492899059321	5.583988120234935	5.980577292250422	4.901486453908895	5.180234968943517
cgd2_690-RA	4.453030804483815	4.865611779994291	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.715715055934027	4.671652206978158	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_700-RA	3.832455755507526	4.439606720890312	3.832455755507523	3.832455755507526	3.832455755507523	4.499995579565438	4.817673399998502	4.340649973106039	3.832455755507523	4.408114233712773	3.832455755507523	4.431837137305568
cgd2_720-RA	3.832455755507526	3.832455755507526	3.832455755507523	4.833380623280831	3.832455755507523	3.832455755507526	4.817673399998502	3.832455755507523	4.671652206978158	4.818477123749131	4.463803748905587	4.854030394174543
cgd2_730-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	5.39767459727224	3.832455755507523	4.671652206978158	3.832455755507523	3.832455755507523	4.431837137305568
cgd2_740-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	5.217312215528215	3.832455755507526	4.817673399998502	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507523	4.431837137305568
cgd2_770-RA	3.832455755507526	4.439606720890312	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	3.832455755507523	4.312231313413673	4.408114233712773	3.832455755507523	3.832455755507526
cgd2_810-RA	5.2178667333846365	4.865611779994291	3.832455755507523	4.418034900617806	3.832455755507523	3.832455755507526	4.817673399998502	3.832455755507523	4.671652206978158	5.137593165388841	4.901486453908895	4.431837137305568
cgd2_820-RA	6.2384217478481725	4.439606720890312	4.8611041283824115	3.832455755507526	3.832455755507523	4.9546143527451205	3.832455755507526	5.469993819964452	4.9591512117761	4.818477123749131	4.901486453908895	4.431837137305568
cgd2_860-RA	4.453030804483815	3.832455755507526	3.832455755507523	4.418034900617806	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	4.312231313413673	3.832455755507523	3.832455755507523	4.431837137305568
cgd2_90-RA	4.885550255049628	4.865611779994291	4.4365802409010335	5.418651281550106	4.8850848317771645	3.832455755507526	3.832455755507526	4.340649973106039	4.671652206978158	3.832455755507523	3.832455755507523	3.832455755507526
cgd2_900-RA	3.832455755507526	4.439606720890312	3.832455755507523	4.418034900617806	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	4.671652206978158	4.408114233712773	4.901486453908895	4.431837137305568
cgd2_930-RA	5.2178667333846365	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	4.408114233712773	4.463803748905587	3.832455755507526
cgd2_940-RA	4.453030804483815	4.439606720890312	3.832455755507523	4.833380623280831	3.832455755507523	3.832455755507526	5.39767459727224	4.340649973106039	4.671652206978158	3.832455755507523	3.832455755507523	4.431837137305568
cgd2_980-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	3.832455755507523	4.671652206978158	4.818477123749131	3.832455755507523	3.832455755507526
cgd2_990-RA	3.832455755507526	4.439606720890312	5.188694258691831	4.418034900617806	5.487172191738964	3.832455755507526	4.817673399998502	4.340649973106039	4.312231313413673	4.408114233712773	4.463803748905587	4.431837137305568
cgd3_1020-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	3.832455755507526	4.407580201128971	3.832455755507523	4.312231313413673	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_1030-RA	3.832460125210076	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	3.832455755507523	3.832455755507523	5.178528309741088	3.832455755507523	4.431837137305568
cgd3_1090-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	4.312231313413673	3.832455755507523	4.901486453908895	3.832455755507526
cgd3_1150-RA	3.832455755507526	3.832455755507526	3.832455755507523	4.418034900617806	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	4.312231313413673	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_1180-RA	9.703096766421233	8.35453795772795	8.769950466741717	8.854305444153935	9.10301187594741	8.966882102193344	8.80367601532401	8.952704385847355	8.975025340195437	8.994963315557174	9.504989041671447	9.231809469227011
cgd3_120-RA	3.832455755507526	4.865611779994291	3.832455755507523	3.832455755507526	4.45271675604056	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	4.408114233712773	3.832455755507523	3.832455755507526
cgd3_1220-RA	3.832455755507526	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	3.832455755507523	4.671652206978158	3.832455755507523	4.463803748905587	4.854030394174543
cgd3_1230-RA	3.832455755507526	5.194080611706006	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	5.137593165388841	3.832455755507523	5.446113335078906
cgd3_1250-RA	5.2178667333846365	4.439606720890312	3.832455755507523	4.418034900617806	3.832455755507523	5.299780232858493	5.1366267606651155	3.832455755507523	3.832455755507523	3.832455755507523	4.463803748905587	4.431837137305568
cgd3_1290-RA	5.715075118980106	6.207073790886536	5.8752177686656415	6.293400485585005	5.487172191738964	6.1881865804041265	5.39767459727224	5.653599879410962	5.583988120234935	6.509159369473975	6.53070012808094	7.192988871800624
cgd3_1300-RA	6.504853696120867	4.865611779994291	4.4365802409010335	4.833380623280831	5.217312215528215	4.9546143527451205	5.39767459727224	6.433492899059321	6.352078274635617	5.137593165388841	5.236832996966132	6.327025225109233
cgd3_1330-RA	9.377544692073736	8.067246927819445	9.150562763737375	8.894561187810549	8.266635674335845	8.014839433519937	8.682675414702713	8.712593226362618	8.714641901756833	8.500857342180602	7.183762519869729	8.29471814031835
cgd3_1340-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	4.715715055934027	4.312231313413673	4.818477123749131	4.463803748905587	3.832455755507526
cgd3_1370-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	4.408114233712773	4.463803748905587	5.180234968943517
cgd3_1390-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	5.1987677873952665	4.408114233712773	3.832455755507523	4.431837137305568
cgd3_1400-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	3.832455755507523	3.832455755507523	4.463803748905587	4.431837137305568
cgd3_1430-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	4.340649973106039	3.832455755507523	4.818477123749131	3.832455755507523	3.832455755507526
cgd3_1460-RA	3.832455755507526	3.832455755507526	3.832455755507523	4.418034900617806	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	4.312231313413673	5.398749819344398	4.463803748905587	5.180234968943517
cgd3_1500-RA	4.453030804483815	3.832455755507526	4.4365802409010335	4.833380623280831	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	4.9591512117761	3.832455755507523	3.832455755507523	4.431837137305568
cgd3_1510-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.817673399998502	3.832455755507523	4.312231313413673	4.408114233712773	3.832455755507523	5.446113335078906
cgd3_1550-RA	4.885550255049628	4.439606720890312	4.4365802409010335	4.418034900617803	4.45271675604056	3.832455755507526	3.832455755507526	4.340649973106039	4.312231313413673	4.818477123749131	3.832455755507523	4.431837137305568
cgd3_1570-RA	5.9113822897779205	4.865611779994291	5.6805648900726196	6.155863354371739	7.247776141557389	5.578101124483457	6.713626518701155	5.469993819964452	6.249239763727136	5.811436686667608	5.7374439113779845	6.035803346663718
cgd3_1590-RA	3.832455755507526	3.832455755507526	3.832455755507523	4.833380623280831	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	4.671652206978158	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_1600-RA	4.453030804483815	5.461459092357434	5.45549104716976	4.418034900617806	3.832455755507523	3.832455755507526	4.817673399998502	4.715715055934027	4.671652206978158	5.398749819344398	4.463803748905587	4.431837137305568
cgd3_1650-RA	4.453030804483815	4.439606720890312	4.4365802409010335	3.832455755507526	4.8850848317771645	4.499995579565438	3.832455755507526	3.832455755507523	4.671652206978158	4.408114233712773	4.463803748905587	4.431837137305568
cgd3_1680-RA	3.832455755507526	4.865611779994291	3.832455755507523	3.832455755507526	3.832455755507523	4.499995579565438	3.832455755507526	4.340649973106039	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_1690-RA	4.885550255049628	4.439606720890312	4.4365802409010335	4.418034900617806	4.45271675604056	3.832455755507526	3.832455755507526	5.259565996816313	5.1987677873952665	3.832455755507523	3.832455755507523	4.431837137305568
cgd3_1700-RA	3.832455755507526	3.832455755507526	4.4365802409010335	4.418034900617806	5.910696491635079	3.832455755507526	4.817673399998502	4.340649973106039	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_1710-RA	4.885550255049628	3.832455755507526	4.4365802409010335	4.418034900617803	3.832455755507523	4.9546143527451205	5.39767459727224	3.832455755507523	5.1987677873952665	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_1740-RA	4.453030804483815	3.832455755507526	3.832455755507523	3.832455755507526	4.8850848317771645	3.832455755507526	4.407580201128971	4.340649973106039	4.312231313413673	4.408114233712773	4.901486453908895	4.431837137305568
cgd3_1760-RA	3.832455755507526	4.439606720890312	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	4.817673399998502	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_1790-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	3.832455755507523	4.463803748905587	4.431837137305568
cgd3_1810-RA	3.832455755507526	3.832455755507526	3.832455755507523	4.418034900617803	4.8850848317771645	3.832455755507526	4.407580201128971	5.259565996816313	3.832455755507523	4.408114233712773	3.832455755507523	5.446113335078906
cgd3_1820-RA	3.832455755507526	4.439606720890312	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	4.340649973106039	4.671652206978158	4.818477123749131	4.463803748905587	3.832455755507526
cgd3_1850-RA	3.832455755507526	4.439606720890312	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	5.39767459727224	4.340649973106039	3.832455755507523	5.137593165388841	4.463803748905587	3.832455755507526
cgd3_1890-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	4.312231313413673	4.408114233712773	3.832455755507523	4.431837137305568
cgd3_1900-RA	3.832455755507526	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.340649973106039	3.832455755507523	3.832455755507523	4.463803748905587	4.431837137305568
cgd3_1940-RA	4.453030804483815	3.832455755507526	3.832455755507523	4.418034900617806	4.45271675604056	3.832455755507526	4.407580201128971	5.013117061372674	4.312231313413673	3.832455755507523	4.463803748905587	4.431837137305568
cgd3_1980-RA	5.2178667333846365	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	4.499995579565438	4.407580201128971	3.832455755507523	5.1987677873952665	3.832455755507523	4.901486453908895	5.446113335078906
cgd3_200-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	4.715715055934027	4.671652206978158	4.818477123749131	4.463803748905587	3.832455755507526
cgd3_2020-RA	5.2178667333846365	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.715715055934027	4.9591512117761	4.408114233712773	3.832455755507523	4.431837137305568
cgd3_2060-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	3.832455755507526	4.407580201128971	4.340649973106039	3.832455755507523	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_2080-RA	3.832455755507526	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	4.715715055934027	4.312231313413673	3.832455755507523	3.832455755507523	5.180234968943517
cgd3_2083-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.817673399998502	4.715715055934027	4.312231313413673	3.832455755507523	4.463803748905587	3.832455755507526
cgd3_2090-RA	4.453030804483815	4.865611779994291	4.8611041283824115	4.418034900617806	5.714420324907776	4.9546143527451205	6.130658827676218	6.095616328368465	5.887725558749251	4.818477123749131	4.463803748905587	6.4531988047634705
cgd3_2100-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	4.45271675604056	4.499995579565438	3.832455755507526	4.340649973106039	3.832455755507523	4.818477123749131	3.832455755507523	3.832455755507526
cgd3_2110-RA	4.885550255049628	5.461459092357434	5.45549104716976	3.832455755507526	3.832455755507523	4.499995579565438	5.1366267606651155	3.832455755507523	5.583988120234935	5.398749819344398	3.832455755507523	3.832455755507526
cgd3_2140-RA	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	3.832455755507523	5.137593165388841	4.463803748905587	4.431837137305568
cgd3_2160-RA	4.453030804483815	3.832455755507526	4.4365802409010335	5.155493620595592	3.832455755507523	3.832455755507526	3.832455755507526	3.832455755507523	4.671652206978158	3.832455755507523	3.832455755507523	3.832455755507526
cgd3_2170-RA	3.832455755507526	4.439606720890312	3.832455755507523	3.832455755507526	3.832455755507523	3.832455755507526	4.407580201128971	3.832455755507523	3.832455755507523	4.408114233712773	4.901486453908895	4.431837137305568
cgd3_2200-RA	3.832455755507526	3.832455755507526	4.4365802409010335	4.833380623280831	4.8850848317771645	3.832455755507526	4.407580201128971	3.832455755507523	3.832455755507523	4.408114233712773	3.832455755507523	4.431837137305568
cgd3_2210-RA	4.453030804483815	3.832455755507526	4.4365802409010335	3.832455755507526	3.832455755507523	3.832455755507526	4.817673399998502	3.832455755507523	3.832455755507523	5.137593165388841	4.463803748905587	5.6705337297005025
cgd3_2250-RA	5.715075118980106	4.439606720890312	4.4365802409010335	4.418034900617806	4.45271675604056	3.832455755507526	4.407580201128971	4.715715055934027	5.1987677873952665	4.408114233712773	5.236832996966132	4.854030394174543
cgd3_2260-RA	3.832455755507526	3.832455755507526	3.832455755507523	5.155493620595592	4.45271675604056	3.832455755507526	4.407580201128971	4.340649973106039	4.671652206978158	4.818477123749131	3.832455755507523	3.832455755507526
